Generation	Size	Frequency	Count
387.334320	2	0.000050	3035
387.334320	3	0.000075	1641
387.334320	4	0.000100	974
387.334320	5	0.000125	622
387.334320	6	0.000150	419
387.334320	7	0.000175	324
387.334320	8	0.000200	222
387.334320	9	0.000225	160
387.334320	10	0.000250	119
387.334320	23	0.000575	6
387.334320	17	0.000425	29
387.334320	13	0.000325	48
387.334320	11	0.000275	88
387.334320	14	0.000350	46
387.334320	22	0.000550	7
387.334320	15	0.000375	24
387.334320	19	0.000475	13
387.334320	21	0.000525	6
387.334320	12	0.000300	60
387.334320	26	0.000650	2
387.334320	20	0.000500	13
387.334320	16	0.000400	19
387.334320	18	0.000450	11
387.334320	30	0.000750	1
387.334320	24	0.000600	4
387.334320	31	0.000775	1
387.334320	28	0.000700	1
387.334320	32	0.000800	1
391.472717	1	0.000023	8025
391.472717	2	0.000046	3156
391.472717	3	0.000069	1764
391.472717	4	0.000092	1064
391.472717	5	0.000115	670
391.472717	6	0.000138	498
391.472717	7	0.000161	328
391.472717	8	0.000184	253
391.472717	9	0.000207	164
391.472717	10	0.000230	129
391.472717	14	0.000322	34
391.472717	11	0.000253	124
391.472717	13	0.000299	47
391.472717	23	0.000530	6
391.472717	15	0.000345	34
391.472717	12	0.000276	63
391.472717	41	0.000944	1
391.472717	20	0.000461	13
391.472717	34	0.000783	2
391.472717	17	0.000392	27
391.472717	18	0.000415	13
391.472717	19	0.000438	12
391.472717	24	0.000553	6
391.472717	16	0.000369	17
391.472717	25	0.000576	2
391.472717	21	0.000484	10
391.472717	22	0.000507	3
391.472717	31	0.000714	2
391.472717	45	0.001036	1
391.472717	29	0.000668	2
391.472717	28	0.000645	1
391.472717	27	0.000622	1
392.853668	1	0.000022	8361
392.853668	2	0.000044	3321
392.853668	3	0.000067	1788
392.853668	4	0.000089	1067
392.853668	5	0.000111	705
392.853668	6	0.000133	525
392.853668	7	0.000156	361
392.853668	8	0.000178	246
392.853668	9	0.000200	169
392.853668	10	0.000222	145
392.853668	14	0.000311	40
392.853668	17	0.000378	18
392.853668	11	0.000244	90
392.853668	19	0.000422	14
392.853668	12	0.000267	84
392.853668	13	0.000289	47
392.853668	44	0.000978	1
