Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
106.069435	902	32000	31099	49	21.361420	0.000000	27.315039	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	342	338	1	8	5	1999	2	6010	902	0	0	0	0	0	0	0	0	0	0
107.069527	976	32996	32021	49	21.300205	0.000000	27.884243	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	369	367	1	8	5	2075	2	6193	976	0	0	0	0	0	0	0	0	0	0
108.069855	975	33907	32933	52	21.781538	0.000000	28.630232	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	392	389	1	8	5	2139	2	6380	975	0	0	0	0	0	0	0	0	0	0
109.070030	1049	34903	33855	54	21.605339	0.000000	26.391428	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	400	396	1	9	6	2204	2	6583	1049	0	0	0	0	0	0	0	0	0	0
110.070351	1069	35903	34835	55	21.801683	0.000000	26.903618	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	417	415	1	9	5	2272	2	6796	1069	0	0	0	0	0	0	0	0	0	0
111.070351	1094	36961	35868	56	21.849176	0.000000	28.590603	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	419	418	1	9	5	2338	2	6999	1094	0	0	0	0	0	0	0	0	0	0
112.070435	1125	38033	36909	56	22.288889	0.000000	29.670322	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	429	429	1	9	5	2410	2	7205	1125	0	0	0	0	0	0	0	0	0	0
113.070839	1177	39159	37983	56	22.161427	0.000000	30.478611	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	445	445	1	9	5	2477	2	7440	1177	0	0	0	0	0	0	0	0	0	0
114.071098	1193	40368	39176	58	22.370495	0.000000	30.325443	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	436	434	1	9	6	2516	2	7637	1193	0	0	0	0	0	0	0	0	0	0
115.071167	1238	41585	40348	60	22.543619	0.000000	30.750555	0.000000	1.000000e+00	1.457678e-03	0.000000e+00	0.000000e+00	450	448	1	10	8	2594	2	7865	1238	0	0	0	0	0	0	0	0	0	0
