"K" "migration_type" "init_migration_rate" "migration_edge_only" "migration_rate_scales_with_K" "mu_driver_birth" "mu_passenger" "mu_driver_migration" "normal_birth_rate" "baseline_death_rate" "s_driver_birth" "s_passenger" "s_driver_migration" "max_relative_birth_rate" "max_relative_migration_rate" "init_pop" "seed" "biopsy_size_per_sample" "Generation" "NumCells" "TotalBirths" "TotalDeaths" "TotalMigrations" "Passengers" "Drivers" "VarPassengers" "VarDrivers" "MeanBirthRate" "MeanMigrationRate" "VarBirthRate" "VarMigRate" "NumClones" "NumGenotypes" "NumDriverGenotypes" "NumDemes" "NumNon-EmptyDemes" "MatrixColumns" "DriverMatrixColumns" "EverGenotypes" "CellsWith0Drivers" "CellsWith1Drivers" "CellsWith2Drivers" "CellsWith3Drivers" "CellsWith4Drivers" "CellsWith5Drivers" "CellsWith6Drivers" "CellsWith7Drivers" "CellsWith8Drivers" "CellsWith9Drivers" "CellsWith10Drivers" "maxgen" "gen_adj" "SmoothNumCells" "SmoothRadius" "GrowthRate" "RadiusGrowthRate" "mean_autocor" "log_mean_autocor" "sqrt_mean_autocor" "skewness" "Population" "Parent" "Identity" "DriverIdentity" "DriverMutations" "MigrationMutations" "Immortal" "PassengerMutations" "BirthRate" "MigrationRate" "OriginTime" "Descendants" "pop_size" "VAF" "Diversity" "Diversity2" "Diversity_Descendants" "case"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 3741021 100 283.315887 1000000 4323648 3323649 0 58.830181 0.993527 9.479728 0.030914 1.39952 0 0.005713087 0 293519 293519 44 1 1 413808 44 824495 18727 969019 12254 0 0 0 0 0 0 0 0 283.315887 1 49385.014271769 125.378380401215 1502.51160235378 1.91310277337465 0 -Inf 0 NA 18727 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.09703534804464 1.09703545449597 2.05410369410602 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 11476022 100 530.61731 1000000 49409687 48409688 0 102.028641 0.00334 71.344589 0.003323 1 0 0 0 380879 380879 74 1 1 2994634 126 9403517 996660 3340 0 0 0 0 0 0 0 0 0 530.61731 1 934881.330669537 545.510742296401 17039.8317223731 4.99338901187139 0 -Inf 0 NA 996660 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00671238565159 1.00671239240904 1.0066899330234 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 11026022 100 136.14415 1000000 7307626 6307627 0 34.818596 1.042577 16.405251 0.040861 1.135617 0 0.000265087 0 340793 340793 65 1 1 593578 68 1391658 17 957481 42410 92 0 0 0 0 0 0 0 136.14415 1 1112958.63440538 595.202264986318 175265.788051779 47.847003232243 0 -Inf 0 NA 17 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.08891752494587 1.08891762176983 2.08444854407358 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 703023 100 506.544037 1000000 50630836 49630837 0 99.234482 0.002218 84.442802 0.002238 1 0 0 0 380605 380605 70 1 1 3063059 127 9633753 997796 2190 14 0 0 0 0 0 0 0 0 506.544037 1 934749.012954088 545.472136707116 17016.0013454159 4.97920582626094 0 -Inf 0 NA 997796 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.0044219499387 1.00442195438021 1.00444023798719 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 703023 100 404.504272 1000000 14010936 13010937 0 76.874245 0.849419 36.862949 0.134451 1.129618 0 0.009633782 0 344129 344129 55 1 1 974997 72 2667035 153833 842915 3252 0 0 0 0 0 0 0 0 404.504272 1 242289.164686817 277.710346287326 5585.68570265631 3.21216532291339 0 -Inf 0 NA 153833 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.71307237838503 1.71307359993172 2.1856253292858 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 1653024 100 474.596313 1000000 50221746 49221747 0 96.903656 0.002634 156.692291 0.002623 1 0 0 0 381434 381434 84 1 1 3040799 136 9557342 997366 2634 0 0 0 0 0 0 0 0 0 474.596313 1 959066.833001638 552.521904050328 18091.9421725276 5.21281426808757 0 -Inf 0 NA 997366 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00528828621097 1.00528829152723 1.0052743401294 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 1653024 100 227.400543 1000000 5102031 4102032 0 51.637379 0.995762 14.201308 0.011121 1.242685 0 0.000593374 0 317002 317002 49 1 1 463129 51 972066 7694 988850 3456 0 0 0 0 0 0 0 0 227.400543 1 70984.8113914322 150.316889386338 3946.59985437721 4.23024050199296 0 -Inf 0 NA 7694 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.02261185181977 1.02261187494294 2.00691011040427 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 7750025 100 545.711609 1000000 50166450 49166451 0 104.367264 0.004291 109.045334 0.004264 1 0 0 0 380925 380925 82 1 1 3038136 162 9548823 995709 4291 0 0 0 0 0 0 0 0 0 545.711609 1 961274.317462957 553.157408504158 17969.0753370838 5.17388718180039 0 -Inf 0 NA 995709 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00863182420986 1.0086318329162 1.0085947304005 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 7750025 100 407.095703 1000000 9337162 8337163 0 79.400421 0.940558 18.992727 0.061638 1.138885 0 0.00138798 0 339952 339952 52 1 1 707895 56 1776231 62250 934942 2808 0 0 0 0 0 0 0 0 407.095703 1 142733.487928999 213.151308457854 4121.32772456667 3.08941706189881 0 -Inf 0 NA 62250 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.1412543809291 1.14125454213646 2.00561958733349 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 3240026 100 546.703003 1000000 50296211 49296212 0 109.471535 0.002372 74.516701 0.002363 1 0 0 0 381192 381192 79 1 1 3045267 137 9571735 997628 2372 0 0 0 0 0 0 0 0 0 546.703003 1 903564.820849944 536.296201072153 15952.9358552211 4.7409575296498 0 -Inf 0 NA 997628 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.0047590003506 1.00475900513226 1.00474770321853 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 3240026 100 353.516205 1000000 5276562 4276563 0 74.572151 1.402888 12.587395 0.27916 1.360305 0 0.0436322 0 304815 304815 35 1 1 469578 35 1003909 19504 558151 422298 47 0 0 0 0 0 0 0 353.516205 1 65088.0339244532 143.938058450222 2191.60429963587 2.42594098397547 0 -Inf 0 NA 19504 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 2.04475503315071 2.04475716942319 2.69999352204511 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 13366027 100 614.021057 1000000 49656807 48656808 0 107.680855 0.018855 90.912483 0.018447 1 0 0 0 380678 380678 94 1 1 3007666 140 9450852 981145 18855 0 0 0 0 0 0 0 0 0 614.021057 1 937195.893843154 546.185607922006 17610.6955888819 5.14641140000228 0 -Inf 0 NA 981145 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.0385823803259 1.03858242039692 1.03785232723457 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 13366027 100 386.103577 1000000 3360308 2360309 0 63.576874 0.992931 7.115586 0.007471 1.485018 0 0.001737961 0 282324 282324 34 1 1 355797 34 640107 7302 992465 233 0 0 0 0 0 0 0 0 386.103577 1 18482.9718232382 76.7027552138329 484.756247895988 1.01047547910404 0 -Inf 0 NA 7302 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.01518709426234 1.0151871096801 2.00044086595168 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 703028 100 623.354004 1000000 49923276 48923277 0 125.215797 0.013221 167.868881 0.013018 1 0 0 0 380867 380867 60 1 1 3023979 135 9501499 986780 13219 1 0 0 0 0 0 0 0 0 623.354004 1 1057829.43225407 580.273699371819 21604.862263541 5.92833619512666 0 -Inf 0 NA 986780 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.02691468839555 1.02691471603466 1.02655934388361 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 703028 100 357.837769 1000000 4183023 3183024 0 78.888329 1.062452 17.70993 0.066681 1.320216 0 0.009829437 0 304769 304769 36 1 1 407993 36 796196 4065 929438 66477 20 0 0 0 0 0 0 0 357.837769 1 13200.7183004104 64.822211777661 399.382569331295 0.984912937444453 0 -Inf 0 NA 4065 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.15230091999126 1.15230109548795 2.13131064457368 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 210029 100 453.229736 1000000 49936809 48936810 0 92.465073 0.104775 75.903709 0.095031 1 0 0 0 380456 380456 102 1 1 3026666 152 9507575 895949 103331 716 4 0 0 0 0 0 0 0 453.229736 1 984383.261910199 559.766847946413 19055.9532862773 5.4311045377182 0 -Inf 0 NA 895949 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.23377915311287 1.23377944154507 1.21093720643731 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 210029 100 254.282639 1000000 13285135 12285136 0 53.347778 0.994804 26.514339 0.034328 1.065662 0 0.0005341235 0 361148 361148 60 1 1 938343 69 2530849 19786 965624 14590 0 0 0 0 0 0 0 0 254.282639 1 575309.486389535 427.933052162495 35041.1436709225 13.1445703998206 0 -Inf 0 NA 19786 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.07195958916663 1.07195966630448 2.02932602544347 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 1711030 100 476.048645 1000000 50204783 49204784 0 93.28846 0.005681 106.243225 0.005875 1 0 0 0 381189 381189 81 1 1 3039288 149 9552887 994438 5443 119 0 0 0 0 0 0 0 0 476.048645 1 932512.954615006 544.819320920627 16941.5513623769 4.96683977036386 0 -Inf 0 NA 994438 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.01121317432694 1.01121318566586 1.01138977892535 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 1711030 100 306.060547 1000000 8693083 7693084 0 71.405869 0.977726 27.40196 0.053866 1.138536 0 0.002677512 0 340976 340976 66 1 1 672212 69 1655310 38356 945563 16080 1 0 0 0 0 0 0 0 306.060547 1 156731.374828557 223.358783313097 5751.35033896248 4.12866251241502 0 -Inf 0 NA 38356 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.11649285762532 1.11649298768891 2.03204573254221 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 36031 100 725.373596 1000000 49555134 48555135 0 149.773178 0.002559 79.427391 0.002549 1 0 0 0 380486 380486 82 1 1 3000660 133 9432720 997441 2559 0 0 0 0 0 0 0 0 0 725.373596 1 955788.332687551 551.57671759563 18368.4146990083 5.30072689927559 0 -Inf 0 NA 997441 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00513704734137 1.00513705250481 1.0051238865436 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 36031 100 560.924011 1000000 6331603 5331604 0 126.260857 0.959016 20.360619 0.039589 1.274674 0 0.007210865 0 312556 312556 40 1 1 531094 41 1204869 41186 958612 202 0 0 0 0 0 0 0 0 560.924011 1 68798.3863427548 147.983804946321 1653.66348582874 1.78469608929389 0 -Inf 0 NA 41186 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.70482042010253 1.70482162169683 2.42112513939028 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 666032 100 476.187256 1000000 49545682 48545683 0 97.747719 0.005661 192.025162 0.005618 1 0 0 0 380973 380973 81 1 1 3003697 141 9429232 994339 5661 0 0 0 0 0 0 0 0 0 476.187256 1 944146.440347108 548.20721079508 17572.147778981 5.11785218534873 0 -Inf 0 NA 994339 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.01140970152114 1.01140971306103 1.01134498094849 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 666032 100 262.281555 1000000 6384275 5384276 0 48.55051 0.985082 13.501485 0.015445 1.183076 0 0.0005264984 0 329185 329185 57 1 1 538507 58 1215764 15317 984284 399 0 0 0 0 0 0 0 0 262.281555 1 103943.653059571 181.896378124797 5101.79274705269 4.50760196814983 0 -Inf 0 NA 15317 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.03194729378514 1.0319473267531 2.00069306747237 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 903033 100 586.9422 1000000 50334911 49334912 0 112.583107 0.009231 117.380653 0.009128 1 0 0 0 380484 380484 80 1 1 3046524 145 9578406 990769 9231 0 0 0 0 0 0 0 0 0 586.9422 1 950286.160395565 549.986799439354 17643.8603192134 5.11468092584048 0 -Inf 0 NA 990769 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.0186683672703 1.01866838628719 1.01849573407804 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 903033 100 430.363342 1000000 5981262 4981263 0 82.767792 0.948795 25.056391 0.04967 1.334656 0 0.006398441 0 303063 303063 44 1 1 509938 46 1137459 51707 947791 502 0 0 0 0 0 0 0 0 430.363342 1 78491.9095711262 158.065653454296 1912.94873536774 1.93556871381781 0 -Inf 0 NA 51707 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.3068236208071 1.30682402177198 2.15369115760424 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 3034 100 688.225769 1000000 50652826 49652827 0 144.22847 0.012879 104.671188 0.012688 1 0 0 0 381057 381057 85 1 1 3065001 135 9643041 987121 12879 0 0 0 0 0 0 0 0 0 688.225769 1 1068028.53118031 583.064353395958 21084.8598081915 5.76618117783141 0 -Inf 0 NA 987121 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.02619927390334 1.02619930078904 1.02586053683813 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 3034 100 459.088562 1000000 5888581 4888582 0 109.12886 1.875852 15.803171 0.139548 1.38032 0 0.01868732 0 299526 299526 47 1 1 504258 54 1121892 8739 113296 871339 6626 0 0 0 0 0 0 0 459.088562 1 109149.922659727 186.396082198064 3971.08047640025 3.40026988796912 0 -Inf 0 NA 8739 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.29860565508608 1.29860604285757 3.0084422457296 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 11935035 100 432.470978 1000000 50266582 49266583 0 85.428513 0.003659 82.670242 0.003643 1 0 0 0 381501 381501 75 1 1 3044283 134 9565739 996343 3655 2 0 0 0 0 0 0 0 0 432.470978 1 948311.30765273 549.415020185781 17115.0859269011 4.96156143613643 0 -Inf 0 NA 996343 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00735035299628 1.00735036040066 1.00732744526392 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 10296035 100 353.076691 1000000 9400926 8400927 0 65.311241 0.972057 15.761814 0.031597 1.11346 0 0.0004461574 0 346880 346880 65 1 1 713098 67 1788660 30201 967541 2258 0 0 0 0 0 0 0 0 353.076691 1 162248.165938068 227.25579251864 6354.61289528082 4.48346699611539 0 -Inf 0 NA 30201 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.06718302638976 1.06718309808643 2.00411810451825 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 210036 100 638.264465 1000000 50426767 49426768 0 133.792374 0.003351 90.882263 0.003334 1 0 0 0 380609 380609 67 1 1 3052647 129 9596839 996649 3351 0 0 0 0 0 0 0 0 0 638.264465 1 950577.204150151 550.071015107994 17629.0719822435 5.11072836467523 0 -Inf 0 NA 996649 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00673476464524 1.00673477142537 1.00671216230456 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 210036 100 489.330414 1000000 7591755 6591756 0 126.018974 0.964216 46.527069 0.037754 1.174355 0 0.001246716 0 330820 330820 48 1 1 606735 54 1443995 37428 960928 1644 0 0 0 0 0 0 0 0 489.330414 1 80638.6220209662 160.212579398471 2047.46700331606 2.04026312578282 0 -Inf 0 NA 37428 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.35884534346315 1.35884583107914 2.22082413380889 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 91037 100 750.332214 1000000 49915342 48915343 0 142.186813 0.004019 105.26683 0.003996 1 0 0 0 381628 381628 86 1 1 3026328 139 9501799 995981 4019 0 0 0 0 0 0 0 0 0 750.332214 1 956603.926536938 551.81200329364 18006.6941424788 5.19877895029751 0 -Inf 0 NA 995981 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00808395590012 1.00808396404944 1.00805141244803 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 91037 100 472.211975 1000000 9879684 8879685 0 85.445274 0.940699 24.149376 0.073234 1.139134 0 0.001953281 0 339912 339912 62 1 1 738629 66 1878326 68074 923153 8773 0 0 0 0 0 0 0 0 472.211975 1 136487.090108439 208.435098095244 3541.25548471056 2.70442528690177 0 -Inf 0 NA 68074 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.21863518260919 1.21863544904604 2.06406297266766 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 136038 100 511.228119 1000000 50551325 49551326 0 104.229279 0.004823 74.52697 0.004796 1 0 0 0 380636 380636 93 1 1 3060190 152 9621614 995180 4817 3 0 0 0 0 0 0 0 0 511.228119 1 902728.88238429 536.048064828672 16069.7401100243 4.77138394138212 0 -Inf 0 NA 995180 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00970570688377 1.00970571668368 1.00966486322381 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 136038 100 363.258209 1000000 7134044 6134045 0 68.531517 0.953637 16.552498 0.046058 1.225046 0 0.003251922 0 321499 321499 44 1 1 579261 50 1358125 47191 951981 828 0 0 0 0 0 0 0 0 363.258209 1 105652.356637993 183.385358239116 2909.29805138853 2.5256062041714 0 -Inf 0 NA 47191 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.19736001737451 1.19736025368579 2.08139403204333 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 3039 100 551.306824 1000000 49817433 48817434 0 120.170059 0.002541 92.245323 0.002531 1 0 0 0 381235 381235 82 1 1 3018477 142 9481317 997459 2541 0 0 0 0 0 0 0 0 0 551.306824 1 948691.019710827 549.525004442689 17300.0759717474 5.03033646166671 0 -Inf 0 NA 997459 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00510113903727 1.00510114416443 1.00508816135092 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 3039 100 352.686951 1000000 6224662 5224663 0 82.176071 0.984197 12.863072 0.016334 1.190612 0 0.0006012872 0 327816 327816 58 1 1 529799 60 1185765 16193 983417 390 0 0 0 0 0 0 0 0 352.686951 1 74001.6056306297 153.477824670874 2941.082042092 3.05718045234702 0 -Inf 0 NA 16193 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.03373773674095 1.03373777161696 2.00066113817744 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 1128040 100 538.998169 1000000 49782968 48782969 0 98.432945 0.009362 128.679077 0.009669 1 0 0 0 381731 381731 82 1 1 3015300 137 9475411 990846 8946 208 0 0 0 0 0 0 0 0 538.998169 1 979398.705774101 558.347822207185 18617.7311983206 5.30712504253415 0 -Inf 0 NA 990846 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.01853845164214 1.01853847052428 1.01878788921402 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 1128040 100 392.121796 1000000 5812888 4812889 0 74.550781 0.976509 150.555801 0.024699 1.277263 0 0.01071508 0 311926 311926 44 1 1 501315 44 1105385 24384 974723 893 0 0 0 0 0 0 0 0 392.121796 1 58931.7600091959 136.961899158626 1539.95753071628 1.79098234703278 0 -Inf 0 NA 24384 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 2.10103120830477 2.10103352161056 2.64634568885066 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 3828041 100 639.929749 1000000 49940632 48940633 0 145.509415 0.004246 142.147888 0.004316 1 0 0 0 380557 380557 65 1 1 3023332 135 9503411 995802 4150 48 0 0 0 0 0 0 0 0 639.929749 1 907043.996433802 537.327713103031 16920.1344414966 5.0176399546697 0 -Inf 0 NA 995802 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00844636129197 1.00844636980968 1.00850713606307 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 3828041 100 482.910583 1000000 5654208 4654209 0 104.07196 0.962332 20.695915 0.037502 1.327612 0 0.00436662 0 302613 302613 45 1 1 490630 46 1075611 38344 960980 676 0 0 0 0 0 0 0 0 482.910583 1 58223.0973058522 136.135915454716 1215.45920903293 1.42271504835456 0 -Inf 0 NA 38344 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.08237237837023 1.08237246752792 2.00171364524065 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 45042 100 599.38446 1000000 49971758 48971759 0 129.759659 0.006837 80.252022 0.006774 1 0 0 0 379793 379793 79 1 1 3026684 140 9512014 993163 6837 0 0 0 0 0 0 0 0 0 599.38446 1 943217.076932044 547.937332552589 17101.0278959271 4.98801544909306 0 -Inf 0 NA 993163 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.01380031188898 1.01380032587975 1.01370574205144 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 45042 100 406.034729 1000000 8681096 7681097 0 98.742119 0.987771 21.609627 0.013922 1.116332 0 0.000188089 0 344523 344523 46 1 1 672319 49 1652498 13169 985891 940 0 0 0 0 0 0 0 0 406.034729 1 113762.261868254 190.293595865165 4571.40371516318 3.84533468342825 0 -Inf 0 NA 13169 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.02871180045071 1.02871182998691 2.00187087772413 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 3655043 100 427.82959 1000000 49725320 48725321 0 91.191391 0.011844 88.214882 0.011675 1 0 0 0 381285 381285 74 1 1 3013309 135 9463360 988156 11844 0 0 0 0 0 0 0 0 0 427.82959 1 945978.158558413 548.738735632067 17550.546427659 5.09531661692168 0 -Inf 0 NA 988156 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.02405158777326 1.02405161240336 1.02376580583852 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 3655043 100 240.099152 1000000 11500150 10500151 0 55.619423 1.060042 25.909592 0.103269 1.107984 0 0.01407511 0 351291 351291 62 1 1 834708 67 2189286 23575 892821 83591 13 0 0 0 0 0 0 0 240.099152 1 461304.808391956 383.194312399438 27105.3978545957 11.3391444800482 0 -Inf 0 NA 23575 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.25502712925172 1.25502744931809 2.17416988980047 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 1044 100 477.035553 1000000 49832239 48832240 0 89.663841 0.004248 89.148155 0.0043 1 0 0 0 380744 380744 86 1 1 3019821 142 9488830 995791 4170 39 0 0 0 0 0 0 0 0 477.035553 1 937709.999649296 546.335394480139 17055.9547336002 4.97578123228498 0 -Inf 0 NA 995791 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.00846990019059 1.00846990873223 1.00851243807233 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 1044 100 257.277283 1000000 4372990 3372991 0 48.796631 0.98789 10.083814 0.012554 1.313855 0 0.001252944 0 303866 303866 42 1 1 418173 43 831637 12422 987266 312 0 0 0 0 0 0 0 0 257.277283 1 50136.5285039938 126.328748437387 2201.97865700199 2.79146576143004 0 -Inf 0 NA 12422 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.02582329912442 1.02582332561459 2.00057179554755 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 3081045 100 554.650818 1000000 49916449 48916450 0 100.244194 0.006997 88.044746 0.006936 1 0 0 0 380880 380880 71 1 1 3024567 123 9501895 993005 6993 2 0 0 0 0 0 0 0 0 554.650818 1 953201.968586779 550.829928499734 18118.5298242149 5.24610976567493 0 -Inf 0 NA 993005 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.01411539779599 1.01411541211065 1.01402050054869 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 3081045 100 362.93338 1000000 6544368 5544369 0 64.117188 0.97819 14.705797 0.023952 1.190844 0 0.001000502 0 328270 328270 52 1 1 547371 55 1245303 23172 975466 1362 0 0 0 0 0 0 0 0 362.93338 1 66925.029013269 145.955124500857 2016.67990148344 2.21119833047191 0 -Inf 0 NA 23172 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.07922806376092 1.07922814926616 2.02898296522947 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0 0 0 10 10 1 2080046 100 475.792511 1000000 50235990 49235991 0 91.871719 0.022431 110.820343 0.022018 1 0 0 0 379869 379869 83 1 1 3039838 142 9558729 977605 22359 36 0 0 0 0 0 0 0 0 475.792511 1 974999.901883263 557.092548682591 18177.0432448893 5.21686003807589 0 -Inf 0 NA 977605 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.04600000568576 1.04600005380182 1.04503931840139 "caseA"
1048576 0 0 0 1 1e-05 0.1 0 -1 0.98 0.1 0 0 10 10 1 2080046 100 312.827667 1000000 8202420 7202421 0 48.52816 0.96946 19.780592 0.032544 1.142891 0 0.0007157662 0 338798 338798 45 1 1 644984 46 1563359 32080 966380 1540 0 0 0 0 0 0 0 0 312.827667 1 132753.596246999 205.564544880364 4752.94592756166 3.68031792579027 0 -Inf 0 NA 32080 0 0 0 0 0 1 0 1 0 0 1000000 1000000 1 1.06970510112944 1.06970517569343 2.00268454585295 "caseA"
