Population	Parent	Identity	DriverIdentity	DriverMutations	MigrationMutations	Immortal	PassengerMutations	BirthRate	MigrationRate	OriginTime	Descendants
2	0	6584	6584	1	0	0	0	1.010455	1.000000	914.143372	2
5	0	6394	6394	1	0	0	1	1.215013	1.000000	906.350647	5
10	0	6364	6364	1	0	1	0	1.048057	1.000000	905.182129	10
5	0	6185	6185	1	0	0	0	1.023643	1.000000	897.303284	5
1	0	6555	6555	1	0	0	0	1.310148	1.000000	913.115540	1
14	0	6022	6022	1	0	1	0	1.022793	1.000000	891.038391	14
4	0	6122	6122	1	0	1	0	1.149901	1.000000	895.304993	4
19	0	6152	6152	1	0	1	0	1.278371	1.000000	896.329834	19
5	286	6086	6086	3	0	1	0	1.851868	1.000000	893.683289	5
35	2620	5982	5982	3	0	1	0	1.596469	1.000000	889.336487	35
8	2415	6387	6387	3	0	0	0	2.565419	1.000000	905.896362	8
31	809	6031	6031	2	0	1	0	1.276482	1.000000	891.315735	31
4	0	6020	6020	1	0	1	0	1.030409	1.000000	890.944580	4
11	0	6312	6312	1	0	1	0	1.004542	1.000000	903.020325	11
1	0	6564	6564	1	0	0	0	1.024622	1.000000	913.555420	1
1	2125	6609	6609	2	0	0	0	1.249989	1.000000	915.406189	1
13	1144	5992	5992	3	0	1	0	2.171479	1.000000	889.762756	13
6	2415	6431	6431	3	0	1	0	2.334110	1.000000	907.848328	6
4	0	6535	6535	1	0	0	0	1.167362	1.000000	912.154053	4
2	961	6536	6536	2	0	0	1	1.257734	1.000000	912.280090	2
6	0	6359	6359	1	0	0	0	1.022901	1.000000	904.804199	6
11	0	6258	6258	1	0	1	0	1.185331	1.000000	900.481812	11
5	1031	6579	6579	2	0	0	1	1.471412	1.000000	913.968445	5
10	1031	6053	6053	2	0	1	2	1.480105	1.000000	892.231873	10
11	1966	6199	6199	4	0	1	0	2.232163	1.000000	897.943176	11
8	1966	6420	6420	4	0	1	0	2.160518	1.000000	907.319519	8
1	0	6596	6596	1	0	0	0	1.003061	1.000000	914.748657	1
3	0	6566	6566	1	0	0	0	1.013040	1.000000	913.598083	3
2	986	6447	6447	2	0	0	0	1.542856	1.000000	908.707214	2
4	1031	6475	6475	2	0	0	1	1.444578	1.000000	909.528320	4
26	2513	6203	6203	3	0	1	3	2.862716	1.000000	898.049927	26
1	1031	6607	6607	2	0	0	1	1.770961	1.000000	915.189941	1
7	0	6409	6409	1	0	1	0	1.072105	1.000000	906.992798	7
5	0	6582	6582	1	0	0	0	1.064813	1.000000	914.057312	5
21	0	6132	6132	1	0	1	0	1.233594	1.000000	895.544617	21
4	3177	6597	6597	4	0	0	0	2.836393	1.000000	914.762390	4
17	0	6301	6301	1	0	1	0	1.005368	1.000000	902.360901	17
1	2513	6605	6605	3	0	0	1	2.154191	1.000000	915.155579	1
59	1966	6166	6166	4	0	1	1	2.447189	1.000000	896.710754	59
3	961	6403	6403	2	0	0	1	1.372579	1.000000	906.725769	3
2	1364	6169	6169	2	0	0	0	1.292941	1.000000	896.806763	2
5	2415	6602	6602	3	0	0	0	2.431118	1.000000	914.936218	5
2	0	6268	6268	1	0	0	0	1.028975	1.000000	901.072449	2
56	4364	6400	6400	5	0	1	0	3.039761	1.000000	906.627136	56
19	0	6406	6406	1	0	1	0	1.027576	1.000000	906.800903	19
5	0	6438	6438	1	0	0	0	1.000354	1.000000	908.185120	5
